Unnamed: 0,ID,class,20150720_N,20150602_N,20150517_N,20150501_N,20150415_N,20150330_N,20150314_N,20150226_N,20150210_N,20150125_N,20150109_N,20141117_N,20141101_N,20141016_N,20140930_N,20140813_N,20140626_N,20140610_N,20140525_N,20140509_N,20140423_N,20140407_N,20140322_N,20140218_N,20140202_N,20140117_N,20140101_N
4337,4338,forest,7701.03,8162.78,,7907,,8000.99,2423.9,7975.65,8073.6,,,,4450.83,1931.39,3135.63,,1356.14,,3630.43,1920.39,2139.94,7764.14,646.009,5737,7578.78,6462.11,7640.66
4338,4339,forest,,7552.06,7592.37,,7124.44,7242.25,1474.68,,7141.49,7124.79,6948.58,7406.51,6117.56,1574.54,6473.92,1180.32,1770.14,5827.04,1037.56,1782.67,499.888,7433.93,365.215,6153.14,7189.17,7508.28,7139.93
4339,4340,forest,7007.75,5262.49,5876.48,,,3541.08,3210.13,3058.24,4972.6,5954.29,5505.81,6466.05,3721.8,1659.51,4375,1206.58,1969.77,3810.65,3738.15,1594.24,1549.05,3291.75,896.746,,3912.83,4981.58,5957.5
4340,4341,forest,7718.12,8164.03,8140.62,7890.41,7742.82,7295.09,1820.09,,3786.86,7344.88,7217.95,7639.65,812.436,1610.35,5996.12,932.318,1374.25,5821.28,4431.36,1487.8,,7557.65,206.216,5683.34,7327.64,5771.8,7525.57
4341,4342,forest,7169.65,8346.16,8293.24,7834.6,7787.99,8165.82,1734.29,8116.59,8098.59,,7735.37,714.257,2748.93,1728.03,4652.48,852.325,1632.21,3488.32,4507.67,1953.98,801.552,7721.7,644.009,7015.52,7695.16,6481.03,6789.18
4342,4343,forest,7675.29,8111.16,8109.73,7852.5,,7879.07,4601.42,,7718.44,7688.8,,1141.85,2111.43,,2497.24,857.489,1260.23,2996.62,4476.21,1894.77,867.708,,796.66,5217.48,7451.52,6535.18,3701.48
4343,4344,forest,8053.86,,8124.57,7679.51,7424.81,7923.12,,,7867.18,7592.88,6441.53,5909.64,4063.58,1811.76,4347.21,865.894,1949.43,2016.18,1556.4,1924.73,3169.24,7489.44,536.115,2897.02,7448.04,1986.19,7636.32
4344,4345,forest,7781.64,1658.79,8147.07,7965.76,851.002,5750.62,787.421,8103.79,7850.94,,622.981,1532.32,518.117,1166.99,381.465,2931.93,1026.08,7623.4,1769.56,1098.73,,384.462,7334.98,410.013,7227.43,4491.91,492.355
4345,4346,forest,7824.18,,1594.32,8234.8,439.03,470.534,,611.265,6419.3,,553.577,3282.87,326.578,,579.522,1532.01,2592.96,7917.81,2083.16,1224.96,5809.97,213.617,4927.54,322.236,7489.08,503.121,494.752
4346,4347,forest,7775.42,421.144,7449.43,8034.94,703.184,682.083,1967.09,5670.1,1102.4,638.5,271.193,4607.39,509.729,1135.23,803.311,2051.17,,,6790.8,315.465,,357.684,643.955,713.132,6981.07,468.324,2790.61
4347,4348,forest,7208.16,5990.14,,5951.98,857.114,6381.8,4719.67,937.398,2063.05,7438.18,351.252,1726.95,433.207,727.292,299.56,3079.47,1135.96,6763.37,1549.46,7029.8,1162.32,670.201,4511.22,496.189,6382.68,2490.24,5885.62
4348,4349,forest,6342.48,848.706,977.686,3854.27,3586.27,2501.43,888.167,1206.13,685.867,8002.89,917.926,778.596,762.085,981.456,328.799,4026.34,652.806,4408.97,747.918,8061.21,967.303,381.977,1563.23,307.471,7382.51,603.311,1789.88
4349,4350,forest,7861.95,975.945,7546.07,7823.68,877.358,,359.264,,3122.37,6777.45,,1230.05,1397.55,1495.34,407.266,2780.35,2184.01,5669.64,6475.44,,,554.665,7298.96,930.371,7103.61,1229.46,634.455
4350,4351,forest,7646.07,,6331.49,7999.14,5394.24,,626.063,8046.16,6565.52,8127.73,,2479.22,909.882,1096.53,302.008,4366.09,843.734,,7027.86,,947.084,349.057,1126.44,,7292.32,7507.09,4380.58
4352,4353,forest,1925.09,5940.86,,3269.74,372.104,7994.46,2159.49,611.191,7732.84,7644.11,6096.22,863.891,3363.22,738.66,315.275,4803.22,1203.07,7867.46,1086.78,469.567,,448.686,467.526,816.012,7179.56,,1835.76
4353,4354,forest,,3885.48,8348.16,8161.54,719.092,4089.36,593.885,6865.58,6384.1,5856.15,301.664,506.472,891.963,1325.57,310.464,2658.46,1855.73,7858.02,7085.05,1167.92,7211.6,599.04,3040.35,740.525,6703.48,,891.244
4354,4355,forest,,959.364,8131.98,2166.74,234.959,1888.46,665.261,1287.6,477.057,,598.618,2093.95,357.244,897.395,266.618,1169.17,1399.47,1185.06,1329.79,8074.76,7003.46,275.427,3432.53,331.927,7051.83,346.655,565.863
4356,4357,forest,7676.67,,4733.46,,7692.6,7346.35,1284.83,6358.02,739.568,,1760.22,815.133,712.296,1124.49,750.854,4040.91,657.871,7478.24,,,,350.688,6322.41,680.953,7292.13,507.792,3419.48
4357,4358,forest,3162.93,4038.2,7679.39,7879.05,234.032,4626.71,1879.69,,659.945,475.761,383.355,1839.75,216.662,862.719,433.556,,1087.11,966.377,4772.06,6582.57,591.964,364.821,6391.49,395.955,6653.7,314.635,381.909
4358,4359,forest,3482.19,7821.05,8125.42,8156.52,223.859,1388.02,,2899.23,2501.62,4275.16,1587.25,6775.72,1501.92,,635.799,1571.69,,966.376,6516.89,1058.73,7092.58,320.585,7077.18,1621.24,7311.87,521.289,4213.69
4359,4360,forest,4500.1,1327.36,7057.24,7576.4,535.726,1182.77,2450.76,6554.05,1489.06,2734.73,366.033,4096.84,519.718,969.372,1196.01,2011.89,1102.92,1356.46,3011.31,3946.69,6219.21,355.45,6917.26,798.917,7055.94,563.963,5748.99
4360,4361,forest,6250,1942.11,8314.65,8305.88,343.155,5645.88,418.064,8188.58,1791.25,816.453,670.756,2818.15,1382.12,,698.525,1603.89,,535.867,1260.36,4183.1,,347.134,8068.23,737.936,7793.98,389.748,1944.01
4361,4362,forest,4933.9,1570.98,,5078.93,503.596,7738.34,2780.03,4226.14,7678.96,,5553.17,494.539,5198.18,1003.87,601.067,3808.92,3787.2,826.935,1239.8,399.598,6847.39,515.39,2357.87,,6588.97,,6978.42
4362,4363,forest,,7745.7,813.664,7857.47,7573.62,,235.532,7193.27,7550.4,7597.27,867.296,,4757.51,1484.56,345.184,4570.91,2545.38,7791.78,6695.87,3832.2,5326.41,491.942,6012.16,1316.89,7128.74,2548.93,5427.14
4363,4364,forest,7657.27,5035.82,3947.85,8093.31,784.589,7956.49,5306.8,6166.36,7868.05,7946.17,4791.69,821.572,612.444,726.444,375.092,3738.37,2545.21,7910.41,1300.42,8076.39,3169.63,793.052,555.834,1394.81,7785.13,3454.93,7427.65
4364,4365,forest,7279.93,3058.04,6345.4,6139.24,5204.53,6044.62,4264.83,2213.74,7069.39,7693.3,4846.77,612.285,440.856,1431.02,524.966,4178.01,740.108,,5942.86,1182.28,2297.88,629.449,6777.14,2312.07,6645.94,643.52,1821.03
4365,4366,forest,6762.47,6365.4,630.485,7251.2,826.748,3384.93,1469.41,3629.03,,2874.94,619.659,4520.57,1358.51,1013.08,358.728,3209.44,824.765,6345.52,3363,593.094,483.619,361.906,1996.72,498.264,3981.75,4562.65,592.708
4366,4367,forest,7009.1,3976.37,351.198,2194.54,845.323,4247.59,3935.68,5856.13,6478.74,,5962.92,,781.857,,707.469,2352.6,1276.24,4990.7,4160.14,1707.27,,,5616.64,3227.83,6105.76,796.677,6744.05
4367,4368,forest,7461.24,501.318,7954.6,7764.27,234.332,1200.08,1621.18,7002.9,,368.579,439.922,2222.26,1040.51,1065.38,,1417.18,1237.15,400.865,1824.97,1226.69,4811.48,353.624,7319.29,420.784,6185.13,331.601,666.29
4368,4369,forest,6852.8,5015.77,3608.81,5762.57,5162.47,1524.04,304.429,4648.29,5997.33,5751.89,508.341,2319.85,2480.24,1437.07,355.95,3462.67,,5532.6,2467.26,464.842,3510.63,555.502,5382.26,692.231,5729.25,2813.41,4190.85
4369,4370,forest,7762.47,580.362,8176.24,8128.33,1873.9,6346.26,455.875,7894.59,7822.52,8005.89,,1342.84,442.37,1199.55,399.062,4397.63,1493.38,7716.75,1464.02,8149.31,,338.232,1950.57,352.926,7217.75,,1022.48
4370,4371,forest,713.919,,7612.23,,328.841,6267.75,5921.19,5047.78,3356.85,7368.96,,587.538,604.454,,540.511,2207.12,1075.79,1028.47,1644.93,234.114,1076.59,360.666,516.959,2247.72,,749.957,684.108
4371,4372,forest,7486.63,511.814,5325.5,7124.4,490.911,6568.89,1992.46,729.612,661.749,782.236,207.587,1484.28,807.754,467.709,825.202,1284.26,1418.46,2157.17,7309.31,870.257,,214.584,3124.89,426.728,6267.41,864.694,972.591
4372,4373,forest,7790.24,5388.57,7985.38,3380.09,,902.074,4412.8,5644.66,633.005,,1196.28,1460.3,373.728,532.892,926.907,1075.93,,735.233,7141.33,,1071.03,306.91,229.887,604.036,4562.54,496.695,344.704
4374,4375,forest,7767.44,975.262,7688.92,7975.76,141.04,430.067,5280.35,7566.07,439.518,,361.46,1461.61,936.459,1009.8,259.867,1245.41,,405.998,788.136,,7114.19,311.394,3885.4,380.791,6691.3,274.737,521.704
4375,4376,forest,,3083.7,,1514.12,563.834,6422.75,6303.02,497.835,4546.43,5996.05,1322.29,564.858,934.573,728.477,949.545,2924.98,1577.85,986.694,,635.762,,317.424,522.638,1876.93,5933.19,2616.79,3027.44
4376,4377,forest,5665.72,976.048,592.067,4146.93,6662.25,2942.4,577.003,1660.44,530.165,7668.83,906.565,752.498,,,289.099,3766.91,612.543,2743.3,1046.71,,922.077,363.27,2976.8,418.756,7052.58,,2332.27
4377,4378,forest,5679.45,5214.49,761.873,,904.449,7463.72,2352.42,7308.22,7099.99,7256.49,655.83,1350.65,566.344,,504.983,3044.36,,2533.77,3457.14,587.427,5244.09,987.281,5481.57,1934.31,6290.11,5897.67,403.769
4378,4379,forest,7815.05,7622.7,7184.32,7638.25,2765.64,4632.66,982.334,7008.41,8157.36,,4320.45,1224.28,602.201,911.913,867.307,1842.86,,7934.9,359.759,,,331.016,3860.99,2138.39,7331.68,5162.81,3988.52
4379,4380,forest,6217.96,5107.44,4674.78,2846.93,1313.63,6792.04,6346.06,6798.55,1189.39,6816.35,5070.06,,5079.21,639.065,1563.85,2779.57,4715.93,3798.53,3188.69,3365.11,5362.28,2741.73,4233.21,1634.83,6270.37,3320.02,5085.05
4380,4381,forest,997.05,7539.09,7904.26,7710.2,287.844,3350.1,611.566,1842.62,859.602,908.853,,1245.53,321.785,,,1541.24,1433.64,1063.82,876.193,927.304,3445.66,293.479,6783.52,469.961,5872.03,,243.915
4381,4382,forest,4795.52,5299.4,7995.05,8077.19,230.612,6003.64,1647.69,7801.06,936.102,5929.89,1254.38,3537.34,790.068,1505.26,597.051,1790.2,4518.64,665.557,5193.4,758.237,7061.67,293.616,7627.55,1518.85,6832.02,743.31,4978.68
4382,4383,forest,7467.1,731.96,,8170.91,440.993,4362.78,1531.82,8390.75,583.674,1465.85,3341.47,,,709.032,,1231.07,2222.15,1147.66,6734.46,2225.34,,256.786,1750.07,,7378.09,505.708,512.458
4383,4384,forest,7664.57,,1366.35,7972.66,528.618,,1278.08,5080.8,3809.67,1424.04,483.618,3733.03,440.555,,422.566,1659.81,,7621.42,1611.72,1296.01,925.126,345.633,798.783,340.204,7140.18,559.891,766.166
4384,4385,forest,7058.92,6102.35,307.909,,1411.37,7182.31,787.839,5615.06,7702.3,7583.78,,405.245,673.158,869.746,384.86,2077.15,1872.48,7675.91,,6374.31,7452.36,225.821,7005.48,2763.4,6980.69,5093.44,1040.84
4386,4387,forest,2884.86,4841.92,2604.17,7256.26,6285.04,2227.07,200.916,1206.83,3064.1,3196.93,2615.09,920.167,2735.9,1531.69,393.66,3219.56,,4598.43,4749.32,639.647,4588.05,683.419,5777.87,3319.56,3272.22,3486.63,1179.03
4387,4388,forest,6141.5,4693.73,3218.63,6252.79,,7953.18,1601.11,5825.59,4409.06,7828.41,5930.04,669.943,1762.39,746.475,649.95,,1830.33,7677.94,1459.31,4229.02,508.141,612.514,1359.14,,7203.24,1465.67,6441.81
4388,4389,forest,7303.81,5234.83,8278.32,8328.95,7537.19,8005.79,146.675,8097.1,7638.47,,817.134,1520.06,1949.62,1422.38,360.787,2554.3,2147.07,,7149.53,,3228.58,483.777,7521.26,,,6344.12,1918.49
4389,4390,forest,5295.91,7202.77,7549.11,7204.18,770.453,6516.38,6665.32,4855.23,1630.31,7003.79,,509.581,1120.12,670.09,1166.12,3332.49,3514.67,6073.76,1517.02,4080.8,1922.54,1240.03,7568.29,931.774,7234.21,,6080.57
4390,4391,forest,1371.3,6079.93,416.462,2012.89,6167.5,7270.62,3387.14,552.288,1000.32,7656.03,4556.09,,391.668,,328.285,3688.98,826.005,5892.9,632.137,6309.25,1024.22,285.178,440.581,2252.06,6947.21,,7821.1
4391,4392,forest,7534.11,,5729.31,1883.31,1661.48,5799.64,7058.47,,3050.73,7253.75,6400.5,522.219,3254.97,898.209,821.704,2560.12,3773.17,,1384.89,,,2737.43,1028.43,1267.39,6393.61,1780.01,4751.43
4392,4393,forest,6864.69,1942.61,1538.2,7530.52,366.673,7727.84,6705.86,7771.18,7627.3,7808.47,2845.96,823.497,5265.01,840.044,1207.52,2649.99,,2270.68,1319.18,3168.06,1126.36,480.125,2557.2,5300.03,6906.81,956.776,7815.77
4393,4394,forest,7228.5,,,6125.33,7104.74,7471.19,583.858,7949,3333.33,7939.42,7680.36,,455.728,1279.72,307.722,3877.74,772.973,,6060.66,402.621,2708.56,407.139,6958.64,,6861.96,1458.85,7972.5
4394,4395,forest,7806.6,,8225.17,,160.627,3577.3,6537.53,8038.64,723.691,368.766,320.43,3178.78,724.464,1037.24,391.104,1301.42,,919.763,1203.14,2800.2,6640.75,,,482.253,7573.73,332.735,740.602
4395,4396,forest,7145.69,1566.44,1604.94,7678.89,396.551,783.573,473.839,7705.23,6512.4,840.519,265.526,1969.14,323.123,1002.32,520.019,1733.86,1016.25,7133.35,2755.66,482.012,,369.819,1348.15,,6908.3,771.834,470.789
4396,4397,forest,7842.08,4687.02,8305.97,8366.54,303.453,7686.4,5786.5,2366.17,648.6,,711.379,820.598,455.628,983.727,309.713,1354.2,2209.93,403.098,7520.63,,5241.43,268.621,5514.55,414.43,7322.95,314.157,897.287
4397,4398,forest,5577.3,6930.3,629.387,7238.97,5510.01,7076.36,,7265.14,7358.83,7411.99,5785.32,715.162,1078.12,853.125,,,1890.26,3607.69,574.733,1160.44,2310.39,385.145,,4496.16,,5468.87,1694.1
4398,4399,forest,7588.97,6400.9,690.026,4436.3,6084.24,6390.78,3257.19,6668.2,6132.4,6790.48,7303.65,6218.74,,,271.643,3405.1,741.486,3951.3,4612.45,3684.43,3804.78,283.213,5609.43,347.179,5830.86,724.699,5588.28
4399,4400,forest,7751.81,6461.57,7305.73,7226.5,5796.81,5696.11,288.837,1436.89,6816.46,6919.51,987.918,596.103,753.904,1631.55,320.16,2554.94,2159.14,7332.35,1203.92,6981.65,4757.03,702.952,6093.06,,6290.62,2570.17,1302.73
4400,4401,forest,,7319.17,7726.98,,-17.2971,2020.52,2653.78,3756.91,673.045,650.785,751.587,,454.334,,611.45,1582.32,1563.62,545.607,6378.16,834.795,6746.26,326.912,6923.47,1212.15,5814.91,398.151,911.016
4401,4402,forest,7401.88,,7722.93,3826.7,543.047,311.805,815.342,5347.29,2730.83,989.355,347.585,2185.46,490.866,1266.44,729.836,1840.97,1476.13,764.366,7049.06,374.322,5833.76,298.076,1008.33,662.896,6879.47,,2874.06
4402,4403,forest,6407,2727.97,5572.15,,2057.75,3811.92,312.827,1606.19,5111.52,6515.64,540.166,451.856,2434.66,,338.647,3290.01,2395.9,,3726.69,3622.27,3630.55,560.849,6118.51,711.587,5451.81,1049.32,3228.15
4403,4404,forest,7616.58,6193.73,,7976.23,4639.17,824.423,623.715,7865.98,7863.7,7997.52,789.175,2267.24,860.521,,353.222,,772.751,7756.93,2087.98,,747.344,362.009,1475.51,396.527,7177.39,,
4404,4405,forest,7864.55,1676.28,7720.56,5793.49,498.786,1352.94,857.542,5861.97,,5494.37,3168.35,976.323,346.168,456.118,1181.66,1054.94,3085.47,6432.3,6639.23,7714.07,7007.17,428.708,292.324,698.455,4245.87,,374.439
4405,4406,forest,921.506,1687.05,,,300.257,6351.43,461.385,6267.32,6063.46,6352.02,3415.83,1183.18,3714.41,797.963,518.468,3053.51,1082.33,,557.503,1926.2,4600.29,246.296,1183.94,2094.14,6307.05,4109.97,1901.73
4407,4408,forest,7825.83,,3973.54,7824.9,2940.01,1934.43,5277.26,1461.48,1725.84,,589.027,796.362,431.314,834.444,485.686,3123.08,881.768,2368.43,,496.742,1155.55,454.863,7734.76,1110.92,7279.56,,2162.08
4408,4409,forest,7642.78,1605.44,985.168,8176.79,463.3,,1072.7,,3272.24,466.573,195.837,2015.64,414.373,1213.06,534.081,1544.72,2403.14,7829.49,3756.37,1183.28,2387.47,419.271,1727.86,366.733,7481.05,625.9,764.52
4411,4412,forest,5403.93,4637.22,5082.73,6210.38,6234.73,1511.22,273.066,3586.88,,,514.932,1970.76,1887.44,1438.83,304.32,2817.55,2268.91,5534.69,4980.86,4473.71,844.965,522.721,4154.8,1140.69,5905.19,4444.79,5856.89
4412,4413,forest,6997.85,7101.73,6935.88,6975.88,6654.5,1774.44,305.879,3329.97,6536.25,6788.33,3236.31,4464.04,1469.05,1399.96,295.172,2816.28,1768.55,1428.44,2105.28,1198.11,,494.631,5437.78,2962.45,6091.54,3124.13,
4413,4414,forest,7307.52,7671.85,909.94,2271.73,7314.93,7128.72,2947.2,6672.4,1262.06,5424.59,,521.945,2834.21,1024.61,293.02,4093.23,676.36,7458.27,4552.62,3246.57,1484.01,328.888,5825.42,507.324,5640.32,,1770.68
4414,4415,forest,7303.22,4934.88,7385.72,7530.35,503.649,7768.96,661.068,7886.03,7535.46,8194.64,930.51,1580.4,2085.7,912.2,480.243,3478.22,842.758,7312.02,6800.5,2800.95,6704.89,,7702.76,2704.87,7173.11,7208.19,
4415,4416,forest,7896.46,2379.25,2630.27,4842.73,342.06,300.091,477.748,5688.41,1284.12,1435.42,924.41,2225.3,463.988,,409.476,1438.29,1264.55,7885.54,5084.81,8323.58,2697.87,289.171,2571.57,,7495.58,521.053,541.49
4416,4417,forest,7573.16,,1295.15,7207.49,6940.03,4315.69,1648.01,861.262,1073.61,8082.21,2185.61,,597.288,,310.567,,643.33,5654.69,1048.11,4128.48,840.405,328.949,1506.34,613.483,7450.98,600.314,1751.99
4417,4418,forest,7313.27,7172.81,8102.61,,577.194,7415.4,,7876.16,3008.8,7707.4,5552.8,816.363,2305.68,1059.04,1477.5,2962.82,4316.9,1074.82,696.615,,386.292,1407.31,1013.24,,7106.44,1237.61,7781.48
4418,4419,forest,6102.44,1431.41,561.898,7774.93,7727.38,7634.45,1368.6,1066.72,,7573.61,,1442.44,593.008,904.786,341.009,4409.92,733.897,5938.38,826.15,8088.71,788.781,385.998,710.116,841.628,6989.79,527.966,1426.48
4420,4421,forest,503.47,1983.47,,2961.74,293.35,7576.5,976.144,1253.34,5474.91,7055.42,3421.22,675.915,1210.99,717.948,580.526,4122.31,2010.92,2799.41,415.857,556.954,6103.99,365.985,1108.27,4182.32,6431.31,2885.3,6613.01
4421,4422,forest,7663.39,446.59,8082.47,7927.08,207.882,768.898,5453.57,6946.45,577.042,441.643,319.265,2644.83,817.181,1164.51,276.78,,1139.7,472.888,3172.08,1627.77,3913.93,344.308,4558.75,455.517,6206.08,315.806,857.966
4422,4423,forest,4989.75,3433.54,1042.68,5550.98,1395.97,7145.39,563.085,7533.64,821.003,7628.52,508.672,1187.08,317.315,1119.86,504.123,2856.72,1182.75,5564.35,835.799,617.974,3540.92,664.942,4384.29,351.679,7294.48,,458.808
4423,4424,forest,7770.18,7257.17,7963.62,,420.921,415.786,603.078,4486.86,787.647,3719.93,1484.79,,631.322,847.048,481.373,1705.03,1191.77,7801.2,3690.22,7933.28,3950.1,326.642,2273.71,431.746,7306.37,588.826,596.615
4424,4425,forest,6245.91,7203.64,6409.63,6122.94,177.236,4883.38,6005.04,3613.04,777.576,5692.07,4874.54,5510.67,1004.76,621.531,483.592,2563.1,3502.3,1697.71,6787.99,723.329,6171.69,392.015,1300,2050.42,6297.5,825.548,7368.71
4425,4426,forest,6160.09,7540.19,,3168.53,481.995,1250.47,6987.57,,2871.26,6829.71,4487.2,470.394,1320.18,870.8,3178.53,3234.48,3599.44,6160.46,4700.6,,657.551,1150.05,4596.74,1283.25,6247.27,1706.61,4596.17
4427,4428,forest,7015.96,1119.38,5811.82,7602.55,461.364,683.629,548.621,7741.12,2396.13,,,2352.32,497.087,1008.21,429.783,2171.33,1099.86,7162.2,6813.08,416.821,,499.683,,369.455,6777.03,808.203,401.712
4429,4430,forest,3106.56,7757.9,8124.65,8191.11,334.609,7922.9,7723.25,2090.1,1791.2,6049.72,4095.05,2024.57,2824.29,1349.64,735.485,,3083.91,966.353,5595.25,435.101,,297.526,6859.13,3991.36,7235.11,733.825,2192.07
4430,4431,forest,930.885,1343.74,606.524,926.073,311.843,7142.61,441.646,6930.89,7114.89,7377.05,,1001.31,3825.5,,423.486,3345.51,1070.8,4829.87,540.383,4912.27,1988.05,283.208,1307.57,1868.72,6506.77,4332.9,1996.4
4431,4432,forest,7113.46,1213.99,7760.03,7770.06,404.363,,3746.25,7739.05,914.904,2536.79,1019.94,2368,666.477,,882.31,1758.47,3452.82,3649.34,677.531,1743.8,,341.45,2524.15,611.354,7036.38,858.183,6926.36
4432,4433,forest,6439.61,8017.66,8002.78,,,7576.48,7085.24,7630.34,983.233,6997.36,1751.45,896.498,2274.72,,1118.33,2535.55,1495.42,2134.81,,2042.18,2999.51,2227.68,779.119,998.351,6724.18,2479.8,5521
4433,4434,forest,7641.91,526.409,,,335.544,378.747,526.253,4525.16,2149.53,647.287,365.051,6493,261.101,914.096,458.357,,987.984,7545.47,2131.79,1902.68,,282.819,2389.3,313.763,7061.94,381.859,479.553
4434,4435,forest,7705.82,612.625,4731.87,8014.77,253.044,1414.34,629.58,3535.79,537.305,364.581,328.064,1832.69,378.465,,302.183,1044.18,1229.7,471.881,6005.61,,1987.61,311.045,693.644,345.33,6750.17,231.557,452.147
4435,4436,forest,5842.84,1033.34,960.187,6009.53,,,,4314.43,6376.5,7598.9,2082.76,1081.19,494.856,775.818,467.656,3495.45,,,1801.65,6666.4,732.378,460.513,,2702.31,7277.26,2297.48,7213.96
4437,4438,forest,7819.33,,8183.23,8390.54,454.638,815.726,771.614,5693.49,776.581,,853.446,1196.29,776.147,752.98,512.248,1589.37,1323.4,7880.16,,567.324,718.169,347.372,,419.336,7202.6,745.804,762.38
4438,4439,forest,7588.94,1281.97,3177.57,7986.91,292.852,1000.24,319.46,7715.48,855.563,320.62,316.284,1998.96,334.835,875.249,327.961,1369.59,1093.42,872.861,1858.25,8004.88,,,2159.56,,7257.67,,347.692
4439,4440,forest,1027.63,7069.75,8193.26,3135.57,510.872,7126.91,3985.84,858.748,,,,,,,855.944,3839.28,1650.02,7307.63,353.853,497.869,7200.06,,726.295,1311.63,4970.9,3271.07,951.509
4440,4441,forest,7425.38,7473.32,8010.09,7904.84,7403.44,7610.77,857.674,7535.38,2378.42,7476.52,7338.82,2135.11,1350.92,1255.61,271.31,3659.72,914.431,6300.99,6783.09,7611.12,1287.22,356.064,7606.98,657.297,6896.49,,7735.98
4441,4442,forest,,6762.24,8095.32,8320.95,3259.94,5795.19,255.571,5843.03,7754.01,7337.88,694.893,659.492,1272.89,1515.32,,4124.15,2653.51,7971.17,1981.32,8246.92,3206.71,636.717,7537.27,1740.98,7080.06,1563.98,2470.33
4444,4445,forest,7511.76,1217.76,7720.86,7906.25,426.025,7329.33,1033.6,6831.23,1007.75,5313.72,,1034.8,574.057,582.003,677.072,1170.72,2030.66,1393.68,6314.37,1288.74,,310.373,2798.17,616.115,6591.35,603.383,629.652
4445,4446,forest,7747.68,394.326,2380.61,8006.89,328.064,724.566,441.223,7461.81,736.085,657.475,312.366,,262.641,,388.915,1192.26,,1232.84,2404.23,1490.36,2529.24,303.649,771.118,307.057,7408.03,326.853,450.738
4446,4447,forest,,7414.76,8209.73,8205.79,7904.14,7647.99,367.528,8131.04,4199.36,8169.82,3032.4,4614.04,1348.73,1449.38,281.863,4202.27,2398.34,4714.53,7207.25,647.502,566.413,424.089,7537.68,550.385,7639.38,7878.21,8248.09
4447,4448,forest,5262.58,,5466.12,6092.84,201.216,3419.6,6582.05,,507.144,5675.9,1277.27,2151.61,560.992,1211.85,968.623,2258.79,3144.27,1072.73,1436.53,3103.1,5041.22,344.2,5478.81,,5562.19,802.338,6182.75
4448,4449,forest,2059.79,,678.243,1035.14,736.786,,2952.4,763.779,1057.91,7266.07,,,612.367,776.624,417.634,3780.65,,1311.31,730.022,5939.27,4186.79,346.108,1554.86,,6701.84,,2507.57
4449,4450,forest,6459.55,721.093,7441.21,7502.16,504.865,1344.6,4070.15,5548.8,473.392,6003.4,1525.14,1007.78,571.269,737.631,403.459,1229.13,1434.65,7358.4,6891.37,5386.53,3987.66,300.232,1603.41,503.535,5834.49,600.023,460.256
4450,4451,forest,7578.44,,2449.69,5996.87,4975.81,,4108.37,7271.22,7998.73,7905.19,6182.72,748.874,535.467,891.53,661.176,2107.4,1755.14,5246.54,652.707,6547.73,,256.197,6815.87,6626.25,7435.38,6508.08,6024.62
4451,4452,forest,7492.22,2120.53,7529.91,3348.44,379.308,6852,3989.86,922.584,533.279,507.681,763.107,866.63,394.484,692.105,509.807,948.628,2660,3171.84,3759.82,5306.68,629.5,271.881,2367.09,488.162,6974.27,436.092,627.646
4452,4453,forest,7737.28,7877.8,2136.55,7872.74,7684.01,5941.1,2502.43,7937.48,766.565,8009.27,7645.78,671.982,1020.52,1156.91,,4140.6,851.639,7035.45,7030.26,,6006.34,350.68,6916.07,788.145,7387.26,5743.54,2290.32
4454,4455,forest,2579.23,1062.92,,5937.3,,,6297.5,2224.66,,7538.89,6653.6,530.061,5106.37,,754.555,3896.38,,2638.93,,347.87,6729.85,590.558,,3256.67,5945.11,3503.14,3674.91
4455,4456,forest,7717.08,603.525,6745.65,5450.08,339.235,2214.45,2363.54,1283.71,705.08,311.432,537.307,,428.027,1092.41,388.8,890.546,1567.66,513.63,7361.47,5963.26,988.014,,1221.08,456.725,7326.92,350.663,744.929
4456,4457,forest,1093.58,5323.54,7841.88,4518.27,513.455,7744.23,1806.73,7054.52,2008.8,7792.66,1914.14,767.741,1772.66,719.433,526.071,4229.51,1714.72,6620.72,1962.64,,5342.2,794.145,909.963,732.09,6922.1,2777.56,1110.15
4457,4458,forest,7839.96,2587.22,8107.19,5015.35,442.008,5053.71,913.397,8283.56,466.837,,2377.57,,480.846,595.41,625.152,,2666.02,728.448,7014.65,703.299,627.783,474.433,1292.96,476.856,7249.36,526.987,
4459,4460,forest,7498.55,605.741,3109.25,6851.97,7121.58,,7759.19,7035.69,615.753,7887.17,1917.29,611.567,462.795,1006.08,1403.44,3019.8,693.87,6399.84,927.366,1356.28,,316.298,,2062.4,,620.416,8014.22
